Revenue,Profit Margin,returnOnEquity,Book Value per Share,Operating Cash Flow,Class
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
650234000.0,0.2789999999999999,0.1061,4.316,-436773000.0,0
82328000.0,0.2019999999999999,0.0832,11.709,13188000.0,1
1704000000.0,0.172,0.0545,18.618,701000000.0,1
434901000.0,0.051,0.0779499999999999,10.419,-10905974.0,0
1150762000.0,0.188,0.0973,9.728,704708000.0,1
915858000.0,0.095,0.1576,15.387,215972000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
546332000.0,0.241,0.0368,10.389,277388000.0,1
1222100000.0,0.206,0.0543,15.044,350000000.0,1
269935000.0,0.249,0.0914,12.207,99279000.0,1
1027179000.0,0.251,0.1123,20.904,360836000.0,1
4144700000.0,0.012,0.011,22.019,121800000.0,1
1562000000.0,0.296,0.2286,17.641,381000000.0,1
955828000.0,0.1939999999999999,0.068,17.804000000000002,199509000.0,1
550489000.0,0.211,0.0624,9.056,183976000.0,1
528402000.0,0.196,0.0707,13.595,199349000.0,0
1862095000.0,0.054,0.0952,11.732,388731000.0,1
4373662000.0,0.0409999999999999,0.1832,9.731,232242000.0,0
1266005000.0,0.252,0.2555,7.415,374803000.0,1
78563000.0,0.13,0.0206,5.446000000000001,26007000.0,1
914761000.0,0.161,0.0391,20.25,357570000.0,0
241952367.0,0.291,0.0878,23.117,95058155.0,1
639000000.0,0.12676056338028,0.0779499999999999,10.419,-11000000.0,0
269546000.0,0.23,0.0779,24.331,90225000.0,1
669746000.0,0.236,0.0791,10.777,210709000.0,1
1172700000.0,0.092,0.123,21.307,75600000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
719753000.0,0.284,0.0995,20.192,-49746000.0,1
859250000.0,0.174,0.2449,5.827000000000001,192482000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
2168973000.0,0.0579999999999999,0.0589,28.306,707786000.0,0
5530700000.0,0.074,0.1044,15.177,-181200000.0,1
518750000.0,-0.006,-0.0266,2.21,208911000.0,0
162344000.0,0.057,0.0115,18.738,-2755000.0,1
359521000.0,0.292,0.0739,24.55,144138000.0,1
1575796000.0,0.131,0.0979,7.499,385019000.0,1
4677949000.0,0.05,0.0908,24.072,360637000.0,1
2196600000.0,0.052,0.0548,39.698,133600000.0,1
298146000.0,0.297,0.1004,11.104,135529000.0,1
666740000.0,0.126,0.0582,15.344,142129000.0,1
4861369000.0,0.099,0.1159999999999999,29.594,507587000.0,1
497476000.0,0.254,0.0919,34.366,157727000.0,0
2208424000.0,0.08,0.0758,34.933,250269000.0,0
793299000.0,0.238,0.086,25.739,242995000.0,1
530114000.0,0.095,0.0347,14.057,122430000.0,0
275234000.0,0.158,0.1698,8.419,103289000.0,0
479802000.0,0.228,0.0941,31.285,-133732000.0,0
592450000.0,0.104,0.0861,12.933,165011000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
233343000.0,0.191,0.0621,7.691,82137000.0,1
347111882.4669,0.0121,0.0504,10.3071,42242331.2883,1
693065000.0,0.244,0.0482,34.404,332110000.0,0
831743000.0,0.145,0.0734,36.655,245659000.0,0
270796000.0,0.152,0.0844,26.857,80401000.0,1
1870830000.0,0.016,0.0429,30.432,63989000.0,1
291062000.0,0.223,0.0829,13.366,56654000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
4626500000.0,0.066,0.0939,20.012,436600000.0,0
1047557000.0,0.177,0.0642,21.959,387218000.0,1
89576000.0,0.132,0.0522,6.595,-6307000.0,1
200771000.0,0.216,0.0674,9.176,84287000.0,1
158064000.0,-0.2,-0.0602,5.91,103196000.0,0
1043000000.0,0.043,0.0587,13.559,417000000.0,1
156271000.0,0.083,0.0287,11.076,1377000.0,1
775165000.0,0.175,0.1603,19.643,123085000.0,1
434733000.0,0.299,0.0784,24.571,152568000.0,1
3802000000.0,0.095,0.1824,29.692,477000000.0,1
712877000.0,0.119,0.196,15.347,97679000.0,0
313934000.0,0.241,0.3312,5.09,54582000.0,0
2741757000.0,0.104,0.0603,39.669,437324000.0,0
601552000.0,0.063,0.0679,15.376,69217000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
3011773000.0,0.059,0.0949,34.076,246535000.0,0
357071000.0,0.228,0.0664,23.341,137618000.0,1
326899000.0,0.198,0.0978,8.914,107059000.0,0
745770000.0,-0.091,-0.0814,15.371,74701000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
2381167000.0,0.032,0.0817,17.032,651645000.0,1
3500000000.0,0.118,0.0715,34.551,632000000.0,1
219205000.0,0.245,0.1099,17.345,67853000.0,1
262774000.0,0.285,0.2238,9.05,109952000.0,1
1043429000.0,0.099,0.1665,24.098000000000003,111544000.0,0
233820000.0,0.201,0.1846,10.383,194196000.0,1
127298000.0,0.165,0.0462,15.022,51336000.0,1
226461000.0,0.149,0.0476,28.681,55823000.0,1
87224000.0,0.183,0.0522,10.636,28348000.0,1
226011000.0,0.158,0.0722,13.714,11648000.0,1
921253000.0,0.018,0.0994,1.841,26855000.0,0
274333000.0,0.24,0.0358,6.153,103508000.0,1
880969000.0,0.2,0.1956,18.048,267902000.0,0
234863000.0,0.23,0.0928,30.109,98066000.0,1
2034861000.0,0.07,0.1112,22.607,232763000.0,1
564537000.0,0.289,0.1545,24.034,209480000.0,1
365158000.0,0.195,0.0904,18.006,175000000.0,0
361343000.0,0.312,0.1097,13.773,182734000.0,1
1143519000.0,0.093,0.0764,16.28,-91420000.0,0
96850000.0,0.162,0.0899,9.422,25813000.0,1
1504230660.3774,0.0322,0.3053,22.998,528318042.4528,1
98126000.0,0.289,0.1239,11.548,36468000.0,1
571096000.0,0.216,0.087,21.055,211267000.0,0
128507000.0,0.211,0.0859,15.984000000000002,31494000.0,1
116933000.0,0.19,0.0781,17.549,29723000.0,1
88295000.0,0.226,0.0913,13.08,27581000.0,1
384302000.0,0.18,0.063,14.779000000000002,125944000.0,1
1060685000.0,0.098,0.078,32.091,221933000.0,1
100909000.0,0.221,0.0386,11.01,22301000.0,1
280230000.0,0.146,0.2013,10.222,68918000.0,0
132410000.0,0.2189999999999999,0.0536,31.783,35588000.0,0
37947000.0,0.198,0.0533,10.419,40585000.0,0
176582000.0,0.216,0.0732,20.836,53664000.0,1
171255000.0,0.291,0.1098,14.304,25467000.0,1
369189000.0,0.067,0.0995,6.1610000000000005,136788000.0,0
1337096000.0,0.136,0.1457,22.818,237332000.0,0
156670000.0,0.261,0.1179,20.749,2648000.0,1
125423000.0,0.248,0.0819999999999999,10.009,45629000.0,1
510981000.0,0.3,0.0969,23.637,193037000.0,1
586547742.0,0.025,0.0349,15.451,44514437.0,0
156259000.0,0.283,0.1123,4.146,54995000.0,0
71140000.0,0.324,0.0986,11.265,35808000.0,1
48835000.0,0.17,0.0763,10.419,13675000.0,0
414466000.0,0.179,0.0766,41.215,118647000.0,1
2320114000.0,0.0279999999999999,0.0765,29.96,37991000.0,1
154995000.0,0.168,0.0624,18.41,27417000.0,1
178141000.0,0.241,0.1037,30.577,67433000.0,1
207074000.0,0.186,0.1058,14.092,-5596000.0,1
44833150.0,0.159,0.0527,12.534,10206801.0,1
0.0,0.051,-0.02,12.292,-20189000.0,0
234483000.0,0.248,0.0945,23.41,72351000.0,0
116373000.0,0.179,0.049,19.892,56034000.0,0
83545407.0,0.166,0.1038,18.18,25599915.0,1
103606000.0,0.055,0.0182,11.353,21946000.0,1
246293000.0,0.244,0.0828,20.148,75840000.0,1
135782000.0,0.178,0.0645,19.68,47820000.0,1
190998000.0,0.212,0.0712,15.821,71432000.0,1
185944000.0,0.288,0.0874,23.844,59508000.0,1
246768629.4801,0.0471,0.2413,5.3605,95195011.4627,1
42946000.0,0.057,0.0216,2.983,8802000.0,1
109187000.0,0.153,0.0491,27.917,31495000.0,0
71962000.0,0.14,0.1094,10.419,-261508000.0,0
439003000.0,0.102,0.065,24.103,130393000.0,1
358366000.0,0.209,0.0869,19.764,87811000.0,1
82214000.0,0.2239999999999999,0.0416,19.376,25189000.0,1
941894000.0,0.063,0.0723,32.397,151291000.0,1
356270000.0,0.256,0.0925,24.334,122104000.0,1
99369000.0,0.171,0.0746,13.222,19680000.0,1
74027000.0,0.099,0.0969999999999999,7.955,13716000.0,1
69887000.0,0.148,0.0274,20.243,23760000.0,1
255327000.0,0.2739999999999999,0.0888,26.947,94808000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
25439000.0,0.067,0.023,13.297,8441000.0,1
266108000.0,0.235,0.3432,16.616,88729000.0,0
26413000.0,0.1939999999999999,0.0459,11.973,2233000.0,1
124725000.0,0.102,0.0283,13.478,-2216000.0,1
200692000.0,0.185,0.1932,15.939,63144000.0,1
65187000.0,0.191,0.0728,6.978,19384000.0,1
285326000.0,0.078,0.0736,20.421,-348636000.0,1
163838000.0,0.27,0.0969999999999999,15.387,57376000.0,1
255582000.0,0.2339999999999999,0.0934,26.801,90305000.0,1
1407119000.0,0.119,0.2383,15.2,186013000.0,1
54240000.0,0.141,0.0822,15.038,14886000.0,1
185752000.0,0.326,0.1152,20.177,82311000.0,0
79456000.0,0.275,0.1136,34.618,22387000.0,1
29623000.0,0.21,0.075,4.914,9002000.0,0
67328000.0,0.125,0.0844,6.43,9355000.0,1
98407000.0,0.25,0.1002,21.931,29886000.0,1
53202000.0,0.156,0.0887,10.06,10495000.0,1
230225000.0,-0.026,-0.0231,5.159,97934000.0,0
599263399.0,0.178,0.3469,28.259,245963584.0,0
123312000.0,0.282,0.134,11.778,39886000.0,1
773500000.0,0.13,0.1466,21.81,171900000.0,1
172274000.0,0.307,0.1355,25.375,53354000.0,1
115167000.0,0.156,0.072,10.908,13071000.0,1
369276000.0,0.198,0.3651,5.955,123346000.0,1
84164000.0,0.241,0.0341,12.119000000000002,25710000.0,1
111335000.0,0.251,0.105,20.12,35229000.0,1
68966000.0,0.2689999999999999,0.0961,23.082,23264000.0,1
276824000.0,0.215,0.0837,22.567,124683000.0,1
39783183.0,0.157,0.0687,18.113,7057258.0,1
232269000.0,0.2239999999999999,0.1066,33.064,77597000.0,1
47291000.0,0.19,0.0683,10.419,13670000.0,1
60956000.0,0.172,0.0735,4.216,16618000.0,1
143545000.0,0.235,0.0857,29.806,57844000.0,1
186923958.6697,0.0672,0.0779499999999999,10.419,69665482.7252,1
275407000.0,0.267,0.0644,18.946,101674000.0,1
31728285.4375,-0.0228,0.0779499999999999,10.419,-36654988.6987,1
67806000.0,0.225,0.0815,13.362,29336000.0,1
100213000.0,0.242,0.0869,14.957,30065000.0,1
47061000.0,0.154,0.0698,4.948,19600000.0,1
30926000.0,0.175,0.0522,14.252,-87598000.0,1
204719000.0,0.072,0.083,14.04,85847000.0,1
33953000.0,0.181,0.0432,7.838999999999999,12347000.0,1
40959000.0,0.251,0.1746,14.406,-31343000.0,1
56290000.0,0.196,0.0871,17.607,12010000.0,1
77116000.0,-0.075,-0.0598,10.098,-23030000.0,1
86202000.0,0.208,0.0931,9.381,17665000.0,1
135446000.0,0.327,0.0962,12.475,47263000.0,1
32549000.0,0.1369999999999999,0.0345,23.164,9170000.0,0
69222000.0,0.163,0.0938,28.071,17777000.0,1
29112000.0,0.149,0.0447,21.522,1980000.0,1
51046000.0,0.133,0.0742,12.222,4496000.0,0
49738000.0,0.294,0.0999,16.456,15531000.0,1
40062000.0,0.132,0.0404,11.935,17157000.0,1
8534000.0,-0.114,-0.0277,2.269,-15189000.0,0
50051492.0,0.106,0.1316,5.557,17332972.0,1
74680000.0,0.259,0.1112,13.569,32669000.0,0
113241000.0,0.241,0.2477,14.643,26523000.0,0
158517000.0,0.2019999999999999,0.0756,14.979,68111000.0,1
37472000.0,0.264,0.0907,16.775,13342000.0,1
7649389.0,0.0,0.0,-3.467,2422570.0,0
120676000.0,0.204,0.0725,19.09,41689000.0,1
52302000.0,0.2789999999999999,0.1074,18.821,18738000.0,0
25513000.0,0.105,0.0329,10.419,-1173000.0,1
34448000.0,0.1639999999999999,0.0707,11.748,8623000.0,1
192665000.0,0.301,0.0952,20.418,78103000.0,1
58314000.0,0.242,0.0651,23.49,14094000.0,1
13935000.0,0.128,0.0138,13.56,3676000.0,1
152433000.0,0.1889999999999999,0.0515,26.841,26705000.0,1
47880000.0,0.262,0.0902,14.371,18523000.0,1
125272000.0,0.074,0.034,15.640999999999998,25151000.0,0
31918000.0,0.186,0.0554,16.394000000000002,3442000.0,1
78732000.0,0.251,0.0988,16.971,18857000.0,1
21029000.0,0.143,0.0051,23.009,-58642000.0,1
45206000.0,0.188,0.0508,14.229,14468000.0,1
35046000.0,0.305,0.0589,12.302,18585000.0,1
981135000.0,0.009,0.0167,38.785,78315000.0,0
33741000.0,0.1639999999999999,0.0553,7.688,14080000.0,1
87562000.0,0.267,0.1163,13.886,30641000.0,1
274692000.0,0.233,0.1049,19.672,76922000.0,0
73416000.0,0.187,0.0786,15.031,25811000.0,1
15866000.0,0.159,0.0679,1.281,1309000.0,1
72343000.0,0.113,0.061,28.535,18443000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
333755000.0,0.188,0.0692,36.141,-12002000.0,1
19393472.0,0.088,0.0328,18.858,1688083.0,1
80313000.0,-0.021,-0.006,16.961,23649000.0,0
12342000.0,0.081,0.0195,8.036,4028000.0,1
124266000.0,0.2239999999999999,0.1134,18.094,37678000.0,0
478816000.0,0.072,0.2718,5.995,54800000.0,1
35331000.0,-0.023,0.003,6.202999999999999,8776000.0,1
27022000.0,0.266,0.1124,15.586,7459000.0,0
52501000.0,0.243,0.0733,22.089,16598000.0,1
81045000.0,0.152,0.0999,36.312,34177000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
47473000.0,0.106,0.036,11.135,13179000.0,1
36501000.0,0.172,0.0557,24.86,10633000.0,1
421936000.0,0.259,0.2083,20.725,63840000.0,0
25336000.0,0.294,0.0983,20.805,10531000.0,1
40486000.0,0.1989999999999999,0.0936,21.035,11681000.0,1
404019000.0,0.133,0.1201,23.971,140684000.0,1
8660165.0,-0.143,0.0779499999999999,10.419,-3646868.0,1
19171000.0,0.055,0.0193,10.511,7836000.0,1
84267000.0,0.174,0.0878,16.499000000000002,13140000.0,0
25993000.0,0.185,0.0871,14.784,6674000.0,0
33767000.0,0.129,0.05,11.261,16920000.0,1
38730000.0,0.249,0.0842,12.369000000000002,19163000.0,1
49759000.0,0.18,0.0726,6.712000000000001,12252000.0,1
337366000.0,0.04,0.0533,13.207,33684000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
83695885.0,-0.086,-0.1109,2.954,1172136.0,1
16988000.0,0.042,0.0093,12.035,-33000.0,1
51358000.0,0.206,0.0863,17.647000000000002,25602000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
34645000.0,0.165,0.0798,16.663,4734000.0,1
44099000.0,0.2239999999999999,0.0785,13.52,15940000.0,1
22430000.0,0.1159999999999999,0.0508,10.983,7734000.0,1
40143000.0,0.204,0.0954,20.49,11021000.0,1
25181000.0,0.259,0.1067,7.275,11385000.0,1
54997000.0,0.257,0.1026,17.335,11874000.0,1
209000000.0,0.0047846889952153,0.0779499999999999,10.419,52878000.0,1
53367000.0,0.182,0.0896,26.651,11040000.0,1
31063000.0,0.165,0.0687,11.19,12007000.0,1
24454000.0,0.095,0.0241,11.013,3399000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
11996000.0,0.303,0.0473,13.191,4464000.0,0
71187000.0,0.21,0.0779499999999999,10.419,16101000.0,1
25113000.0,0.186,0.0752,23.099,7152000.0,1
72963000.0,0.239,0.1059,24.303,20478000.0,1
24669000.0,0.086,0.0408,13.203,9597000.0,1
29919000.0,0.2739999999999999,0.1026,13.995,15456000.0,1
48310000.0,0.2239999999999999,0.0804,18.337,16790000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
46996000.0,0.2,0.0952,15.968,1917000.0,1
23436000.0,0.187,0.0579,3.948,7648000.0,1
33305000.0,0.158,0.0695,15.524,5007000.0,1
166321000.0,0.024,0.0425,5.053,4453000.0,1
45634000.0,0.225,0.0935,18.302,10815000.0,1
1100000000.0,0.012727272727273,0.0779499999999999,10.419,-120000000.0,1
434901000.0,0.051,0.0779499999999999,10.419,-2000000.0,0
21515000.0,0.203,0.0486,11.082,8983000.0,1
47480000.0,0.1159999999999999,0.0302,14.018,-7571000.0,0
47992000.0,0.059,0.0264,6.087999999999999,4962000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
18364000.0,0.206,0.0633,10.623,8442000.0,1
15505508.0,0.284,0.1197,6.81,2172903.0,1
19936000.0,0.171,0.0981,10.333,5625000.0,1
26529000.0,-0.032,-0.0162,13.945,15546000.0,0
45779904.0,0.106,0.0761,11.734000000000002,14766575.0,1
22699000.0,0.1889999999999999,0.0524,31.099,-2401000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
87244000.0,0.264,0.1224,13.122,28920000.0,1
9936000.0,0.006,0.0139,11.995,1055000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
35601562.0,0.209,0.091,16.808,9690398.0,1
60929000.0,-0.118,-0.157,16.532,6305000.0,0
55750000.0,-0.046,-0.0536,32.16,4114000.0,0
300256000.0,0.098,0.2319,5.082,135827000.0,0
48913000.0,0.237,0.0994,19.432,15345000.0,1
32061000.0,0.196,0.1052,8.231,6439000.0,1
56935000.0,0.3,0.0907,15.323,22281000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
0.0,0.051,0.0779499999999999,10.419,0.0,1
20652000.0,0.19,0.0837,27.08,5525000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
22001000.0,0.254,0.0979,20.843000000000004,6909000.0,1
28221000.0,0.225,0.088,19.898,7898000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
47315000.0,0.284,0.2611,3.12,8512000.0,0
9262000.0,0.071,0.0311,10.419,-182000.0,1
30373000.0,0.149,0.069,20.347,-4027000.0,1
27739000.0,0.188,0.0619,41.02,8128000.0,1
46963000.0,0.064,0.0513,17.517,3887000.0,1
33973000.0,0.104,0.0472,12.456,8563000.0,1
22760128.0,0.238,0.0941,14.296,9499989.0,1
13635437.0,0.14,0.0566,12.253,2519211.0,1
56849562.0,0.174,0.064,21.666,27900195.0,1
13009000.0,0.211,0.0641,19.113,-2398000.0,1
33684000.0,0.168,0.0971,17.004,17344000.0,0
34526000.0,0.222,0.2049,4.259,9413000.0,1
48203000.0,0.159,0.095,13.158,13554000.0,1
530348000.0,0.031,0.0544,17.153,27331000.0,1
18379000.0,0.1889999999999999,0.0424,18.539,6499000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,0
182506000.0,0.073,0.1007,6.172999999999999,6444000.0,0
52814000.0,0.051,0.0779499999999999,10.419,56000000.0,1
11296000.0,0.171,0.0288,7.883999999999999,2487000.0,1
39135000.0,0.206,0.1123,17.682000000000002,8673000.0,1
16544000.0,0.191,0.0441,12.061,4347000.0,1
4427000.0,-0.039,0.0779499999999999,10.419,863000.0,1
16120000.0,0.036,0.0125,7.898,5564000.0,1
27867000.0,0.192,0.0964,16.909000000000002,8670000.0,1
9694000.0,0.102,0.0243,8.26,3095000.0,1
48097000.0,0.036,0.019,13.843,24421000.0,0
36056000.0,0.075,0.024,10.771,-5539000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
82629000.0,0.2019999999999999,0.1177,11.617,21366000.0,0
64392000.0,0.118,0.1781,17.052,9833000.0,1
27990000.0,0.2739999999999999,0.0773,18.111,10531000.0,1
38484000.0,0.107,0.0465,17.846,10035000.0,1
5619070.0,0.143,0.0271,10.419,2198021.0,1
30930000.0,0.23,0.0949,9.293,7407000.0,1
19639000.0,0.135,0.0399,15.806,5027000.0,1
69041000.0,0.256,0.0715,32.691,24199000.0,0
18965000.0,0.166,0.073,11.207,12905000.0,0
36934000.0,0.251,0.1018,12.905,26530000.0,1
25669000.0,0.185,0.1298,7.611000000000001,5345000.0,1
65778000.0,0.1,0.0453,15.086,48517000.0,1
21694000.0,0.18,0.0895,14.183,-20788000.0,1
69472000.0,0.069,0.1123,5.593999999999999,20351000.0,0
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
22505000.0,0.188,0.0837,20.152,6803000.0,1
18013183.0,0.161,0.0846,13.476,4414361.0,1
225047149.0,0.037,0.0846,5.772,-12463558.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
26676000.0,0.021,0.0347,8.325,1340000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
29245000.0,0.2019999999999999,0.0641,11.275,10385000.0,1
16720000.0,0.159,0.0656,7.515,4182000.0,1
21770000.0,0.198,0.0636,20.124,4835000.0,1
30470240.0,0.0279999999999999,0.0118,13.438,2468186.0,0
31261000.0,0.246,0.1496,11.536,2204000.0,1
34241000.0,0.187,0.0914,8.115,11717000.0,1
3363639.0,0.134,0.0303,10.419,1102488.0,1
16439000.0,0.108,0.036,21.517,3114000.0,1
5068000.0,0.182,0.0289,15.447,3264000.0,1
3738145000.0,0.038,0.1469,11.475,358149000.0,1
1900000000.0,0.092,0.0785,21.149,391000000.0,0
779903000.0,0.299,0.1409,9.359,363788000.0,1
4940916000.0,0.059,0.0939,31.619,732813000.0,1
2121707000.0,0.067,0.0948,32.015,346423000.0,0
434901000.0,0.11,0.0779499999999999,0.0,0.0,0
3343876455.1258,0.0263,0.107,8.1081,419508073.6012,0
1393570000.0,0.094,0.0967,30.497,315317000.0,0
3239542000.0,0.052,0.095,17.56,325420000.0,0
886996000.0,0.109,0.1041,14.068,161332000.0,0
597499000.0,0.095,0.0905,13.112,128133000.0,0
1435853000.0,0.081,0.0675,21.613000000000003,414876000.0,1
1472562000.0,0.13,0.1294,24.073,267268000.0,1
465791000.0,0.131,0.1205,13.11,163270000.0,1
917525000.0,0.1,0.0929,24.489,243340000.0,0
498834000.0,0.072,0.1202,20.639,73708000.0,1
1818906000.0,0.06,0.0612,34.261,246663000.0,1
362693000.0,-0.087,-0.018,17.516,43608000.0,0
1204863000.0,0.1,0.0817,36.801,250039000.0,0
754037000.0,0.078,0.0765,28.248,215657000.0,1
359000000.0,0.008,0.0566,29.305,182000000.0,0
322876000.0,0.0,-0.0062,1.443,5874000.0,1
1282524000.0,0.151,0.0991,38.962,364343000.0,1
810339070.5680001,0.0602,0.0498,6.3373,165848537.0052,1
1136800000.0,0.11,0.0775,37.515,269800000.0,0
559524000.0,0.0969999999999999,0.0699,17.028,213235000.0,1
799262000.0,0.072,0.1008,15.686,112474000.0,0
1924000000.0,0.052,0.0408,15.782,691000000.0,0
319668000.0,0.162,0.1438,17.805,65911000.0,0
425800000.0,0.0579999999999999,0.0904,19.79,84000000.0,1
65559078.0,0.096,0.0444,9.603,18184861.0,1
2023114.0,-0.154,-0.0034,3.787,51744.0,1
619852000.0,0.13,0.1651,14.035,128762000.0,1
45900000.0,0.25,0.1098,8.163,18766000.0,1
434901000.0,0.051,0.0779499999999999,10.419,52878000.0,1
117139000.0,0.156,0.0935,12.291,32571000.0,1
72465000.0,0.131,0.0757,14.138,18469000.0,1
50000000.0,0.04,0.0779499999999999,10.419,6000000.0,1
75016134.0,0.063,0.0905,7.355,6839738.0,1
3042123000.0,-0.024,-0.0958,1.13,304804000.0,0
150929000.0,0.038,0.0764,1.489,22337000.0,1
412377723.9709,0.1247,0.0804,7.6671,163944309.9274,1
1065100000.0,0.155,0.0693,12.241,421300000.0,1
2493282000.0,0.047,0.0644,12.37,297037000.0,0
2960627000.0,0.081,0.3342,13.171,265106000.0,1
2393500000.0,0.073,0.1511,27.185,233100000.0,1
52937000.0,0.078,0.0538,2.712,291000.0,1
1329000000.0,-0.017,-0.0245,12.173,385000000.0,1
272096571.0,0.144,0.3751,1.597,51282333.0,1
3944540000.0,0.038,0.1713,25.262,144980000.0,1
2474433000.0,0.061,0.1206,26.255,193621000.0,0
1325717000.0,0.016,0.031,8.548,129810000.0,0
469103000.0,0.022,0.0602,6.435,30359000.0,0
2797061000.0,0.0289999999999999,0.063,24.088,135440000.0,0
162259000.0,-0.152,-0.1159,2.157,464000.0,0
1976500000.0,0.115,0.1268,11.195,245900000.0,1
130449000.0,0.033,0.0372,8.039,8530000.0,1
83499000.0,-0.017,-0.01,4.261,3497000.0,0
730027000.0,0.095,0.1501,9.834,104874000.0,1
4121000000.0,0.027,0.2997,7.692,183000000.0,0
396933000.0,0.087,0.0919,14.323,48919000.0,1
464392476.5902,-0.0195,-0.1582,5.3064,52529060.381000005,1
2913634000.0,0.0279999999999999,0.1019,28.325,47722000.0,0
21259990.0,0.2769999999999999,0.3425,1.176,-2714719.0,0
5631300000.0,0.019,0.0776,7.819,196300000.0,0
3359400000.0,0.0969999999999999,0.1688,32.638000000000005,391500000.0,0
677854000.0,0.135,0.2149,12.217,66550000.0,1
1572631015.0145,0.0111,0.2068,18.4162,30201413.949,1
159487000.0,-0.147,-0.1681,2.76,-10984000.0,0
127947000.0,0.021,0.0132,6.316,16788000.0,1
108687000.0,-0.086,-0.1031,2.483,7199000.0,1
27206000.0,-0.01,-0.0586,0.745,2706000.0,0
19684000.0,0.021,0.0599,0.648,-607000.0,0
364768000.0,0.081,0.1385,7.491,35735000.0,1
88315000.0,-0.191,0.0779499999999999,10.419,-967000.0,0
2378249000.0,0.037,0.1116,23.121,88432000.0,0
1773981000.0,0.027,0.0409999999999999,30.981,126925000.0,1
223486115.5957,-0.0008,-0.0082,0.3342,45267355.5053,0
119297000.0,-0.1639999999999999,-0.1544,3.535,21207000.0,0
50347000.0,0.081,0.0729,0.971,13317000.0,1
75622000.0,0.193,0.145,14.022,20684000.0,0
1327523000.0,0.044,0.0878,15.448,94264000.0,1
41796000.0,0.0819999999999999,0.1001,3.295,5129000.0,1
5316229000.0,0.0139999999999999,0.1049,17.564,110319000.0,1
76840000.0,-0.1669999999999999,-0.067,8.389,-14303000.0,0
102999000.0,0.0969999999999999,0.0642,5.24,23195000.0,1
182127000.0,0.1669999999999999,0.3355,4.325,37731000.0,0
182571852.0,0.091,0.0805,25.051,45619729.0,0
11460880.0,0.264,0.196,0.954,5306154.0,1
423756000.0,0.017,0.0708,2.222,50012000.0,0
2394000000.0,0.091,0.1525,38.472,287900000.0,0
772800000.0,0.124,0.2452,9.982,72400000.0,0
55514000.0,0.087,0.0432,3.689,1001000.0,1
1442604000.0,0.088,0.062,12.154000000000002,-70637000.0,0
100163000.0,0.184,0.1141,5.263999999999999,28666000.0,0
47671000.0,-0.181,0.1675,-5.877000000000001,475000.0,1
741530000.0,0.033,0.0975,8.66,39306000.0,0
562329000.0,0.0579999999999999,0.1031,20.0,63473000.0,0
46483000.0,-0.032,-0.0397,5.693,827000.0,0
68228000.0,0.021,0.0245,1.76,3274000.0,1
723644098.9328,0.0004,0.3367,10.419,155968110.6899,0
170690000.0,0.061,0.0619,6.087999999999999,34256000.0,0
172591000.0,0.0,0.0004,7.558,10370000.0,0
106203000.0,0.038,0.0262,4.721,18217000.0,0
2463339000.0,0.017,0.1206,13.488,35398000.0,0
146508710.0,0.044,0.1788,3.176,8877344.0,1
12309000.0,0.143,0.0656,1.07,5762000.0,0
120047012.1779,0.0112,0.0907,5.1222,25126876.239,0
531120000.0,0.001,0.0007,21.937,43442000.0,1
88313000.0,0.038,0.0508,2.158,5953000.0,0
1057536000.0,0.033,0.1324,16.802,-8223000.0,1
456692000.0,0.051,0.076,9.613,34033000.0,0
543817000.0,0.062,0.0758,11.497,69871000.0,1
